id,strava_activity_id,activity_name,is_parkrun,event_name,distance_km,pace_min_per_km,elevation_gain,day_of_week,hour,month,contains_parkrun,contains_marathon,contains_half,contains_ultra,contains_fun_run,name_length,is_5k,is_10k,is_half_marathon,is_marathon,is_ultra,coord_count,day_of_week,day_0.0,day_1.0,day_2.0,day_3.0,day_4.0,day_5.0,day_6.0,hour_6.0,hour_7.0,hour_8.0,hour_9.0,hour_10.0,hour_other
4392.0,9863946773.0,Sydney Marathon 2023,False,Sydney Marathon,40.9799,5.939497168123885,358.4,6.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,22.0,0,0,0,1,0,0,6.0,False,False,False,False,False,False,True,False,True,False,False,False,False
843.0,9863889164.0,Sydney marathon,False,,42.5509,5.223547954724029,411.0,6.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,24.0,0,0,0,1,0,0,6.0,False,False,False,False,False,False,True,False,True,False,False,False,False
672.0,9727172585.0,Lake Macquarie Half Marathon - 1:43:32,False,,21.1835,4.889025263373223,62.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,0,0,1,0,0,0,6.0,False,False,False,False,False,False,True,False,True,False,False,False,False
493.0,9635739263.0,City2Surf 2023,False,City2Surf,14.1062,4.398775006734627,203.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,9.0,0,0,0,0,0,0,6.0,False,False,False,False,False,False,True,False,True,False,False,False,False
674.0,9635671495.0,City 2 Surf - 65:16,False,City2Surf,13.955,4.67813209124567,197.0,6.0,7.0,8.0,0.0,1.0,1.0,0.0,0.0,22.0,0,0,0,0,0,0,6.0,False,False,False,False,False,False,True,False,True,False,False,False,False
4393.0,9635677998.0,City2Surf 2023,False,City2Surf,14.054,4.670082064418197,199.9,6.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,17.0,0,0,0,0,0,0,6.0,False,False,False,False,False,False,True,False,True,False,False,False,False
2522.0,9635876343.0,City2surf ,False,City2Surf,13.963,4.417627539449498,204.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0,0,0,0,0,6.0,False,False,False,False,False,False,True,False,True,False,False,False,False
846.0,9635709776.0,City2surf 2023,False,City2Surf,13.9678,4.475770462540033,191.7,6.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,22.0,0,0,0,0,0,0,6.0,False,False,False,False,False,False,True,False,True,False,False,False,False
847.0,9590312700.0,Bayrun 2023,False,,7.1324,4.290280971342045,23.6,6.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,29.0,0,0,0,0,0,0,6.0,False,False,False,False,False,False,True,False,False,True,False,False,False
2523.0,9502825630.0,SH 10k,False,,10.0697,4.1941004531747055,18.0,6.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,18.0,0,1,0,0,0,0,6.0,False,False,False,False,False,False,True,False,False,True,False,False,False
3122.0,9458705094.0,Sutherland 2 Surf,False,,11.0878,4.186282821359211,72.0,6.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,19.0,0,0,0,0,0,0,6.0,False,False,False,False,False,False,True,False,True,False,False,False,False
854.0,9248916130.0,Sri Chinmoy HM Lennox Gardens,False,,21.5478,4.600624348348014,56.9,0.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,19.0,0,0,1,0,0,0,0.0,True,False,False,False,False,False,False,False,False,False,True,False,False
2525.0,9153043672.0,SMC 1/2 ,False,,21.1027,4.4591450383126325,82.0,6.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,49.0,0,0,1,0,0,0,6.0,False,False,False,False,False,False,True,False,True,False,False,False,False
2526.0,9055514899.0,UTA22,False,,22.9673,7.3829604118318946,997.0,4.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,22.0,0,0,0,0,0,0,4.0,False,False,False,False,True,False,False,True,False,False,False,False,False
4179.0,9023951326.0,SYDNEY 10KM,False,,10.1644,5.158527147036061,101.6,6.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,23.0,0,1,0,0,0,0,6.0,False,False,False,False,False,False,True,False,True,False,False,False,False
686.0,9024042362.0,Sydney 10 - 46:37,False,,9.9107,4.703670443729168,33.0,6.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,45.0,0,1,0,0,0,0,6.0,False,False,False,False,False,False,True,False,True,False,False,False,False
3123.0,8947286564.0,MNT Magic Mile,False,,1.6932,3.6124891723757777,3.0,0.0,19.0,4.0,0.0,0.0,0.0,0.0,0.0,9.0,0,0,0,0,0,0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True
4180.0,8897891986.0,Canberra Marathon,False,,42.6131,6.550411336732914,260.9,6.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,47.0,0,0,0,1,0,0,6.0,False,False,False,False,False,False,True,True,False,False,False,False,False
689.0,8897865626.0,Canberra Marathon - 3:57:55,False,,42.597199999999994,5.582526551040915,327.0,6.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,14.0,0,0,0,1,0,0,6.0,False,False,False,False,False,False,True,True,False,False,False,False,False
690.0,8815935474.0,NewRun - Newcastle Hill to Harbour,False,,11.8879,4.818625100592479,114.0,6.0,8.0,4.0,0.0,1.0,0.0,0.0,0.0,47.0,0,0,0,0,0,0,6.0,False,False,False,False,False,False,True,False,False,True,False,False,False
2529.0,8693414486.0,Australian Alpine Ascent,False,,21.3952,6.079245188952039,566.0,5.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,29.0,0,0,1,0,0,0,5.0,False,False,False,False,False,True,False,False,False,True,False,False,False
4325.0,8693411099.0,Alpine Ascent 22km,False,,21.3935,4.857394379912902,526.0,5.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,13.0,0,0,1,0,0,0,5.0,False,False,False,False,False,True,False,False,False,True,False,False,False
494.0,8583922484.0,SMC Half Marathon ,False,SMC Half marathon,21.361,4.592481625392069,100.0,6.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,24.0,0,0,1,0,0,0,6.0,False,False,False,False,False,False,True,False,True,False,False,False,False
2530.0,8586224970.0,SMC 1/2 marathon- watch failed 😣 ,False,,21.2,4.706761006289308,0.0,6.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,22.0,0,0,1,0,0,0,6.0,False,False,False,False,False,False,True,False,True,False,False,False,False
694.0,8583956953.0,Sydney Marathon Clinic - SMC Race 6 - 30km,False,,30.313,6.033714907795336,140.0,6.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,34.0,0,0,0,0,0,0,6.0,False,False,False,False,False,False,True,True,False,False,False,False,False
4326.0,8500022420.0,Sydney Striders 10km Race,False,,9.976299999999998,3.651988546187799,63.0,5.0,7.0,2.0,0.0,0.0,1.0,0.0,0.0,8.0,0,1,0,0,0,0,5.0,False,False,False,False,False,True,False,False,True,False,False,False,False
696.0,8499871958.0,Sun Run - Dee Why to Manly - 50:38,False,,10.0909,5.0177222381882025,104.0,5.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,0,1,0,0,0,0,5.0,False,False,False,False,False,True,False,True,False,False,False,False,False
888.0,8296269323.0,Inner west beer mile,False,,1.6897,3.866564084354224,0.0,1.0,18.0,12.0,0.0,0.0,0.0,0.0,0.0,46.0,0,0,0,0,0,0,1.0,False,True,False,False,False,False,False,False,False,False,False,False,True
4394.0,8136911727.0,Queenstown Marathon 2022,False,Queenstown Marathon,42.4736,5.509304603330069,322.8,5.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,22.0,0,0,0,1,0,0,5.0,False,False,False,False,False,True,False,False,False,True,False,False,False
701.0,8136993560.0,Morning Run - Stromlo 30km - 3:49:49,False,,29.936,7.482629609834313,806.0,5.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,33.0,0,0,0,0,0,0,5.0,False,False,False,False,False,True,False,True,False,False,False,False,False
891.0,8136806734.0,Stromlo 30km,False,,29.8052,6.074443385717929,821.0,5.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,33.0,0,0,0,0,0,0,5.0,False,False,False,False,False,True,False,True,False,False,False,False,False
3124.0,8004082965.0,Panorama Punish,False,,6.1683,5.117563456165664,174.0,6.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,37.0,0,0,0,0,0,0,6.0,False,False,False,False,False,False,True,False,False,True,False,False,False
707.0,7933002497.0,BBBRun 10km 2022 - 48:31,False,,10.0126,4.868865229810439,32.0,6.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,29.0,0,1,0,0,0,0,6.0,False,False,False,False,False,False,True,False,True,False,False,False,False
4181.0,7896871163.0,Melbourne Marathon Festival - 21km,False,,21.6072,5.4781122341935395,96.5,6.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,39.0,0,0,1,0,0,0,6.0,False,False,False,False,False,False,True,False,False,True,False,False,False
895.0,7891792415.0,Reboot in Bermagui,False,,5.9932,4.616342966473114,30.3,5.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,31.0,0,0,0,0,0,0,5.0,False,False,False,False,False,True,False,False,False,False,True,False,False
495.0,7825098824.0,Blackmores Bridge Run,False,Blackmores Bridge Run,10.388,4.457065845206007,120.9,6.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,14.0,0,1,0,0,0,0,6.0,False,False,False,False,False,False,True,False,False,True,False,False,False
896.0,7825338067.0,Sydney marathon,False,,42.7852,5.31531152516914,434.2,6.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,31.0,0,0,0,1,0,0,6.0,False,False,False,False,False,False,True,False,True,False,False,False,False
710.0,7824814496.0,Blackmores Half Marathon - 1:54:25,False,,21.1539,5.340228830932673,142.0,6.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,89.0,0,0,1,0,0,0,6.0,False,False,False,False,False,False,True,True,False,False,False,False,False
4327.0,7749870404.0,Sydney Half Marathon ,False,,21.2799,3.772730761579393,109.0,6.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,20.0,0,0,1,0,0,0,6.0,False,False,False,False,False,False,True,True,False,False,False,False,False
4328.0,7696731222.0,3km TT with extras! ,False,,3.1481,3.5894666624313083,19.0,3.0,19.0,8.0,0.0,0.0,0.0,0.0,0.0,13.0,0,0,0,0,0,0,3.0,False,False,False,True,False,False,False,False,False,False,False,False,True
899.0,7672177896.0,Bayrun 2022,False,,6.7778,4.281133504480313,25.3,6.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,22.0,0,0,0,0,0,0,6.0,False,False,False,False,False,False,True,False,False,True,False,False,False
714.0,7633741640.0,City 2 Surf - 69:18,False,City2Surf,13.8983,4.997014023297814,216.0,6.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,16.0,0,0,0,0,0,0,6.0,False,False,False,False,False,False,True,False,False,True,False,False,False
900.0,7633643076.0,City2surf 2022,False,City2Surf,13.9182,4.555186733916742,189.1,6.0,7.0,8.0,0.0,1.0,1.0,0.0,0.0,27.0,0,0,0,0,0,0,6.0,False,False,False,False,False,False,True,False,True,False,False,False,False
4329.0,7633648482.0,City to Surf,False,City2Surf,14.1068,3.6755323673689286,205.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,29.0,0,0,0,0,0,0,6.0,False,False,False,False,False,False,True,False,True,False,False,False,False
901.0,7551017323.0,Outback marathon,False,,42.1499,5.616067100198735,176.6,5.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,14.0,0,0,0,1,0,0,5.0,False,False,False,False,False,True,False,False,True,False,False,False,False
4330.0,7517852587.0,Sydney Harbour 10,False,,10.0918,3.63331285466088,20.0,6.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,39.0,0,1,0,0,0,0,6.0,False,False,False,False,False,False,True,False,False,True,False,False,False
719.0,7480588542.0,Sutherland 2 Surf - 51:59,False,,11.1299,4.673596947561673,78.0,6.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,0,0,0,0,0,0,6.0,False,False,False,False,False,False,True,False,True,False,False,False,False
4331.0,7480721645.0,Sutherland to Surf ,False,,11.1361,3.6308342537632856,75.0,6.0,7.0,7.0,0.0,1.0,0.0,0.0,0.0,18.0,0,0,0,0,0,0,6.0,False,False,False,False,False,False,True,False,True,False,False,False,False
4332.0,7399653791.0,Gold Coast 1/2 Marathon ,False,,21.204,3.824750047160913,51.0,5.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,19.0,0,0,1,0,0,0,5.0,False,False,False,False,False,True,False,True,False,False,False,False,False
3125.0,7391792948.0,Woodies Magic Mile,False,,1.5976,3.484393256551494,7.0,3.0,19.0,6.0,0.0,1.0,1.0,0.0,0.0,24.0,0,0,0,0,0,0,3.0,False,False,False,True,False,False,False,False,False,False,False,False,True
3126.0,7331423938.0,Cooks River 10K,False,,9.923,4.120057778225671,35.0,6.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,19.0,0,1,0,0,0,0,6.0,False,False,False,False,False,False,True,False,False,False,True,False,False
4333.0,7331408119.0,Cooks River Fun Run ,False,,9.9798,3.7191794090729946,29.7,6.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,17.0,0,1,0,0,0,0,6.0,False,False,False,False,False,False,True,False,False,False,True,False,False
724.0,7256039102.0,Wollongong 10km - 48:30,False,,10.0119,4.8675409595914205,49.0,6.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,14.0,0,1,0,0,0,0,6.0,False,False,False,False,False,False,True,False,True,False,False,False,False
4334.0,7256041279.0,Wollongong Running Festival ,False,,9.9789,3.851459913751349,44.7,6.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,19.0,0,1,0,0,0,0,6.0,False,False,False,False,False,False,True,False,True,False,False,False,False
3127.0,7250198119.0,Striders Lane Cove 10k,False,,9.755,4.180762002391935,121.0,5.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,15.0,0,1,0,0,0,0,5.0,False,False,False,False,False,True,False,False,True,False,False,False,False
3128.0,7181302872.0,Woodies Bay Run Handicap,False,,6.8667,3.987844719200392,24.0,6.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,38.0,0,0,0,0,0,0,6.0,False,False,False,False,False,False,True,False,True,False,False,False,False
4335.0,7181315691.0,Woodstock Runners Handicap Race ,False,,6.804600000000001,3.75481292067131,25.7,6.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,37.0,0,0,0,0,0,0,6.0,False,False,False,False,False,False,True,False,True,False,False,False,False
727.0,7143674350.0,Morning Run - SMH Half - 1:57:41,False,,21.8403,5.348675002937994,231.0,6.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,16.0,0,0,1,0,0,0,6.0,False,False,False,False,False,False,True,False,True,False,False,False,False
907.0,7143496848.0,SMH HM,False,,21.4455,4.915561151135048,462.3,6.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,21.0,0,0,1,0,0,0,6.0,False,False,False,False,False,False,True,True,False,False,False,False,False
729.0,7067413065.0,Morning Run - Sydney 10 - 48:17,False,,10.0015,4.869269609558566,36.0,6.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,15.0,0,1,0,0,0,0,6.0,False,False,False,False,False,False,True,False,True,False,False,False,False
3129.0,7067294948.0,Sydney 10,False,,10.0295,3.9500141249979226,25.0,6.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,22.0,0,1,0,0,0,0,6.0,False,False,False,False,False,False,True,False,True,False,False,False,False
4336.0,7067235837.0,Sydney 10,False,,10.0431,3.5895291294520613,114.4,6.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,20.0,0,1,0,0,0,0,6.0,False,False,False,False,False,False,True,False,True,False,False,False,False
3130.0,6956713657.0,Canberra Half Marathon,False,,21.259400000000003,4.220877980250305,117.0,6.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,11.0,0,0,1,0,0,0,6.0,False,False,False,False,False,False,True,False,True,False,False,False,False
3131.0,6922373139.0,Running Stars 10K,False,,9.7366,4.226321303124293,16.0,6.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,9.0,0,1,0,0,0,0,6.0,False,False,False,False,False,False,True,False,True,False,False,False,False
731.0,6773761495.0,Stromlo 30km,False,,29.9531,6.93528660917679,803.0,5.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,14.0,0,0,0,0,0,0,5.0,False,False,False,False,False,True,False,False,True,False,False,False,False
3132.0,6773118319.0,Striders Lane Cove 10K,False,,9.7204,4.39625255476455,115.0,5.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,0,1,0,0,0,0,5.0,False,False,False,False,False,True,False,False,True,False,False,False,False
913.0,6773604374.0,Stromlo 30km,False,,29.8389,6.509399922025722,830.7,5.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,20.0,0,0,0,0,0,0,5.0,False,False,False,False,False,True,False,True,False,False,False,False,False
3133.0,6708331301.0,Striders Equaliser trail race,False,,13.7309,5.417221983506787,338.0,6.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,22.0,0,0,0,0,0,0,6.0,False,False,False,False,False,False,True,False,True,False,False,False,False
733.0,6680939168.0,Evening Run - Woodstock Runners - Monday Night Trackwork - 3km TT,False,,3.0267,4.328146165791126,31.0,0.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0,0,0,0,0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True
735.0,6631464450.0,Sun Run - Dee Why to Manly - 48:37,False,,10.0212,4.8347503293018805,116.0,5.0,6.0,2.0,0.0,1.0,0.0,0.0,0.0,17.0,0,1,0,0,0,0,5.0,False,False,False,False,False,True,False,True,False,False,False,False,False
3134.0,6588328859.0,Woodies Magic Mile,False,,1.7022,3.4073551874045354,10.0,3.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,0,0,0,0,0,0,3.0,False,False,False,True,False,False,False,False,False,False,False,False,True
737.0,6343891137.0,Morning Run - Sydney Harbour 10,False,,10.1661,4.365817111117669,13.0,6.0,8.0,12.0,0.0,1.0,1.0,0.0,0.0,47.0,0,1,0,0,0,0,6.0,False,False,False,False,False,False,True,False,False,True,False,False,False
918.0,6343868305.0,Sydney Harbour 10km,False,,10.1157,4.235989600324248,29.8,6.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,14.0,0,1,0,0,0,0,6.0,False,False,False,False,False,False,True,False,False,True,False,False,False
738.0,6320629362.0,Evening Run - Woodstock Runners - Magic Mile - Time = 6:09,False,,1.6375,3.877862595419847,6.0,0.0,19.0,11.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0,0,0,0,0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True
739.0,6249913035.0,Afternoon Run - Community 3km,False,,3.2302,3.725259529853673,3.0,5.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,15.0,0,0,0,0,0,0,5.0,False,False,False,False,False,True,False,False,False,False,False,False,True
740.0,6204188244.0,Lunch Run - 3km TT,False,,3.013,3.811262307777409,17.0,2.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,43.0,0,0,0,0,0,0,2.0,False,False,True,False,False,False,False,False,False,False,False,False,True
741.0,6189377463.0,Morning Run -Bay Run Woodstock Handicap 7km,False,,6.9501,4.366843642537518,24.0,6.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,21.0,0,0,0,0,0,0,6.0,False,False,False,False,False,False,True,False,True,False,False,False,False
919.0,6189398012.0,Woodies bayrun handicap,False,,6.8824,4.29598202177535,25.7,6.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,21.0,0,0,0,0,0,0,6.0,False,False,False,False,False,False,True,False,True,False,False,False,False
742.0,6171923663.0,Lunch Run - 20:11,False,,5.0102,4.038428272989767,19.0,2.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,44.0,1,0,0,0,0,0,2.0,False,False,True,False,False,False,False,False,False,False,False,False,True
3136.0,6156611070.0,Running Stars 5K ⭐️,False,,4.8958,4.1498154881054505,7.0,6.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,18.0,1,0,0,0,0,0,6.0,False,False,False,False,False,False,True,False,True,False,False,False,False
920.0,6054829785.0,Virtual marathon,False,,42.4491,5.362893441792641,61.9,6.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,11.0,0,0,0,1,0,0,6.0,False,False,False,False,False,False,True,True,False,False,False,False,False
743.0,6049241388.0,Morning Run - The Ben Faulkner 10k Invitational TT - Tempe Tim Pace Team,False,,10.0171,4.419109988586183,10.0,5.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,40.0,0,1,0,0,0,0,5.0,False,False,False,False,False,True,False,False,True,False,False,False,False
744.0,6009515637.0,Lunch Run - (not) Thursday Night Trackwork - Magic Mile TT,False,,1.6238,3.6129244159789793,14.0,4.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0,22.0,0,0,0,0,0,0,4.0,False,False,False,False,True,False,False,False,False,False,False,False,True
746.0,5885684385.0,Lunch Run - (not) Monday Night Trackwork - 3km TT,False,,3.0004,4.0716793316446696,7.0,2.0,11.0,9.0,0.0,0.0,0.0,0.0,0.0,22.0,0,0,0,0,0,0,2.0,False,False,True,False,False,False,False,False,False,False,False,False,True
3137.0,5826287892.0,Richmond Harriers Virtual 5000,False,,5.0009,4.01927653022456,7.0,5.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,47.0,1,0,0,0,0,0,5.0,False,False,False,False,False,True,False,False,False,False,False,False,True
921.0,5794151422.0,Kipchoge Challenge,False,,24.3759,5.275018905284865,33.9,6.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,16.0,0,0,0,0,0,0,6.0,False,False,False,False,False,False,True,False,False,False,False,True,False
4337.0,5484059983.0,The Mile,False,,1.651,3.371693922875025,7.0,3.0,19.0,6.0,0.0,0.0,0.0,0.0,0.0,20.0,0,0,0,0,0,0,3.0,False,False,False,True,False,False,False,False,False,False,False,False,True
759.0,5420690736.0,Morning Run - The Great NOSH Footrace - 1:55:02.9,False,,16.0569,7.114283163831956,386.0,6.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,46.0,0,0,0,0,0,0,6.0,False,False,False,False,False,False,True,False,False,False,False,True,False
923.0,5415270582.0,Cross Country Relay,False,,3.9884,4.596663657941363,74.6,5.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,45.0,0,0,0,0,0,0,5.0,False,False,False,False,False,True,False,False,False,False,False,False,True
4338.0,5415204339.0,State X Country Relay ,False,,4.0012,3.690559498817022,79.2,5.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,19.0,0,0,0,0,0,0,5.0,False,False,False,False,False,True,False,False,False,False,False,False,True
4339.0,5387539315.0,Woodstock Runners 3k TT,False,,3.0605,3.4525948919021943,8.0,0.0,18.0,5.0,0.0,1.0,0.0,0.0,0.0,17.0,0,0,0,0,0,0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True
763.0,5379815032.0,Morning Run - Woodstock Handicap #2 - Bay Run,False,,6.9331000000000005,4.764583423480597,24.0,6.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,41.0,0,0,0,0,0,0,6.0,False,False,False,False,False,False,True,False,True,False,False,False,False
4340.0,5336704991.0,St George X Country ,False,,9.6024,3.691785386986587,8.0,5.0,13.0,5.0,0.0,0.0,0.0,0.0,0.0,14.0,0,1,0,0,0,0,5.0,False,False,False,False,False,True,False,False,False,False,False,False,True
772.0,5226537251.0,Morning Run - Sydney 10k - 45:30,False,,9.9116,4.595625327898624,31.0,6.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,41.0,0,1,0,0,0,0,6.0,False,False,False,False,False,False,True,False,True,False,False,False,False
4341.0,5226501593.0,Sydney 10,False,,10.0998,3.53802385525786,31.0,6.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,15.0,0,1,0,0,0,0,6.0,False,False,False,False,False,False,True,False,True,False,False,False,False
3138.0,5226417890.0,Sydney 10,False,,9.9749,3.7143229506060207,27.0,6.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,20.0,0,1,0,0,0,0,6.0,False,False,False,False,False,False,True,False,True,False,False,False,False
773.0,5211756599.0,Evening Run - Thursday Night Trackwork - 3km TT,False,,3.3026,4.193665596802519,5.0,3.0,19.0,4.0,0.0,0.0,0.0,0.0,0.0,15.0,0,0,0,0,0,0,3.0,False,False,False,True,False,False,False,False,False,False,False,False,True
4342.0,5211929413.0,Woodies 3k TT ,False,,3.1699,3.4438520668370187,9.0,3.0,19.0,4.0,0.0,0.0,0.0,0.0,0.0,22.0,0,0,0,0,0,0,3.0,False,False,False,True,False,False,False,False,False,False,False,False,True
776.0,5105128301.0,Morning Run - Canberra Half Marathon - 1:51:47 ,False,,21.315,5.241222925951989,126.0,6.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,18.0,0,0,1,0,0,0,6.0,False,False,False,False,False,False,True,False,True,False,False,False,False
4343.0,5105280825.0,Canberra 1/2 marathon (1:21.:21 official time) ,False,,21.2789,3.8253857107275286,126.8,6.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,18.0,0,0,1,0,0,0,6.0,False,False,False,False,False,False,True,False,True,False,False,False,False
929.0,5104676942.0,Canberra 10km,False,,10.0759,4.54715376955574,54.9,6.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,36.0,0,1,0,0,0,0,6.0,False,False,False,False,False,False,True,False,True,False,False,False,False
4395.0,5105069961.0,Canberra Marathon 2021,False,Canberra Marathon,42.713800000000006,5.374921766111498,256.4,6.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,18.0,0,0,0,1,0,0,6.0,False,False,False,False,False,False,True,True,False,False,False,False,False
3140.0,5057761690.0,Striders North Head 10K,False,,10.0671,3.658782900073838,55.7,5.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,33.0,0,1,0,0,0,0,5.0,False,False,False,False,False,True,False,False,True,False,False,False,False
3141.0,5029753596.0,Woodies Magic Mile,False,,1.5880999999999998,3.2953424427512963,10.7,0.0,19.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,0,0,0,0,0,0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True
782.0,5021755292.0,Morning Run - RunWest - 59:17,False,,11.9974,4.942737593145182,77.0,6.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,19.0,0,0,0,0,0,0,6.0,False,False,False,False,False,False,True,True,False,False,False,False,False
4344.0,5021863659.0,Run West 12km,False,,12.0054,3.6775117863628033,115.7,6.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,15.0,0,0,0,0,0,0,6.0,False,False,False,False,False,False,True,True,False,False,False,False,False
3142.0,4896214439.0,Striders Homebush 10K,False,,10.1116,3.695425715679681,42.0,5.0,7.0,3.0,0.0,1.0,1.0,0.0,0.0,27.0,0,1,0,0,0,0,5.0,False,False,False,False,False,True,False,False,True,False,False,False,False
790.0,4820164345.0,Morning Run - Woodstock 7km Bay Run Time Trial,False,,6.8787,4.94279442336488,26.0,6.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,26.0,0,0,0,0,0,0,6.0,False,False,False,False,False,False,True,False,True,False,False,False,False
3143.0,4820093324.0,Woodstock Bay Run Race,False,,6.9155,3.7379799002241345,25.2,6.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,28.0,0,0,0,0,0,0,6.0,False,False,False,False,False,False,True,False,True,False,False,False,False
4345.0,4741863194.0,5km Community Track Race,False,,5.2067,3.4250741032387757,93.9,5.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,32.0,1,0,0,0,0,0,5.0,False,False,False,False,False,True,False,False,False,False,False,False,True
